web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716568513-138","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer sur Saly","https://www.dakarvente.com/annonce-17384-appartement-louer-sur-saly.html","Appartement à louer sur Saly","150.000  FCFA","Saly","media/annonces/pics/4118e9bfefdfc837222fdad68ff581b2.jpg"
"1716568517-139","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement de 2 chambres à louer sur Saly Carrefour","https://www.dakarvente.com/annonce-17482-appartement-de-2-chambres-louer-sur-saly-carrefour.html","Appartement de 2 chambres à louer sur Saly Carrefour","120.000  FCFA","Saly","media/annonces/pics/0446dce940bc45bb0ea42273ffa38fe2.jpg"
"1716568521-140","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer à Dieupeul","https://www.dakarvente.com/annonce-17490-appartement-louer-dieupeul.html","Appartement à louer à Dieupeul","300.000  FCFA","Dieuppeul","media/annonces/pics/71cbad0bdad56201507d575949f073a6.jpeg"
"1716568528-141","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement 3 chambres salon à louer","https://www.dakarvente.com/annonce-17591-appartement-3-chambres-salon-louer.html","Appartement 3 chambres salon à louer","350.000  FCFA","Liberté 6","media/annonces/pics/a2396f784e015c4b19d1bf26f5577453.jpeg"
"1716568542-142","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement non meublé à louer","https://www.dakarvente.com/annonce-17769-appartement-non-meubl-louer.html","Appartement non meublé à louer","350.000  FCFA","Sicap liberté","media/annonces/pics/2f109ba6ab3e77c13776b5202e7644a6.jpeg"
"1716568546-143","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer  à Khar Yalla","https://www.dakarvente.com/annonce-17829-appartement-louer-khar-yalla.html","Appartement à louer  à Khar Yalla","250.000  FCFA","Khar Yalla","media/annonces/pics/13a3dcfed62323c6c7e7ca192770a66d.jpeg"
"1716568550-144","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer aux HLM","https://www.dakarvente.com/annonce-17830-appartement-louer-aux-hlm.html","Appartement à louer aux HLM","325.000  FCFA","HLM","media/annonces/pics/30e46dfbca025199a61da084fb033378.jpeg"
"1716568553-145","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","TRES JOLIE APPARTEMENT NEUF A LOUER A KEUR MASSAR","https://www.dakarvente.com/annonce-17831-tres-jolie-appartement-neuf-a-louer-a-keur-massar.html","TRES JOLIE APPARTEMENT NEUF A LOUER A KEUR MASSAR","120.000  FCFA","Keur Massar","media/annonces/pics/a3c39d7367dace175e04f26e15a97de8.jpeg"
"1716568557-146","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer aux HLM","https://www.dakarvente.com/annonce-17832-appartement-louer-aux-hlm.html","Appartement à louer aux HLM","300.000  FCFA","HLM","media/annonces/pics/641600886cd93f785ff787f6b27b4ad7.jpeg"
"1716568561-147","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer au front de terre","https://www.dakarvente.com/annonce-17833-appartement-louer-au-front-de-terre.html","Appartement à louer au front de terre","250.000  FCFA","Castors","media/annonces/pics/b2d8e0583accb275905eff07f808ae55.jpg"
"1716568570-148","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer","https://www.dakarvente.com/annonce-17914-appartement-louer.html","Appartement à louer","350.000  FCFA","Sicap liberté","media/annonces/pics/63f76f9d436892042ef2d8c9f3a23acb.jpeg"
"1716568575-149","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appart deux chambres sur Saly carrefour","https://www.dakarvente.com/annonce-17978-appart-deux-chambres-sur-saly-carrefour.html","Appart deux chambres sur Saly carrefour","110.000  FCFA","Saly","media/annonces/pics/58414209d0417653d983eb6d48404536.jpg"
"1716568580-150","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement F3","https://www.dakarvente.com/annonce-18000-appartement-f3.html","Appartement F3","160.000  FCFA","Thiès","media/annonces/pics/8a403809aebefd83faf6326b2f73424a.jpg"
"1716568584-151","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer à Sacré Coeur","https://www.dakarvente.com/annonce-18029-appartement-louer-sacr-coeur.html","Appartement à louer à Sacré Coeur","350.000  FCFA","Point E","media/annonces/pics/d487532321428e4e4932c60913c46efd.jpg"
"1716568587-152","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-18039-appartement-a-louer-a-keur-massar-cite-municipal.html","APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","150.000  FCFA","Keur Massar","media/annonces/pics/1256c3501455a56f1417652f62723657.jpeg"
"1716568592-153","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","JOLI APPARTEMENT NEUF A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-18041-joli-appartement-neuf-a-louer-a-keur-massar-cite-municipal.html","JOLI APPARTEMENT NEUF A LOUER A KEUR MASSAR CITE MUNICIPAL","140.000  FCFA","Keur Massar","media/annonces/pics/030f59a932fa497bb194d55acc5a8daa.jpeg"
"1716568596-154","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Studio à louer à Dieupeul","https://www.dakarvente.com/annonce-18056-studio-louer-dieupeul.html","Studio à louer à Dieupeul","130.000  FCFA","Dieuppeul","media/annonces/pics/9563aca444c59283b7ed2a8d090fb606.jpg"
"1716568605-155","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Villa R+1 à louer à Thiès","https://www.dakarvente.com/annonce-18087-villa-r-1-louer-this.html","Villa R+1 à louer à Thiès","125.000  FCFA","Thiès","media/annonces/pics/71628a5cc9015c26dd0639e6390c7f94.jpg"
"1716568609-156","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","JOLI STUDIO A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-18099-joli-studio-a-louer-a-keur-massar-cite-municipal.html","JOLI STUDIO A LOUER A KEUR MASSAR CITE MUNICIPAL","90.000  FCFA","Keur Massar","media/annonces/pics/d6441132e4a8067061bfe28c40396be4.jpeg"
"1716568613-157","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","DES LUXUEUX STUDIOS NEUFS A LOUER A KEUR MASSAR ALMADIES 2","https://www.dakarvente.com/annonce-18114-des-luxueux-studios-neufs-a-louer-a-keur-massar-almadies-2.html","DES LUXUEUX STUDIOS NEUFS A LOUER A KEUR MASSAR ALMADIES 2","135.000  FCFA","Keur Massar","media/annonces/pics/f875dd367a8b0dc74b8223174633333c.jpeg"
"1716568617-158","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","JOLI APPARTEMENT NEUF A LOUER A KEUR MASSAR ALMADIES 2","https://www.dakarvente.com/annonce-18115-joli-appartement-neuf-a-louer-a-keur-massar-almadies-2.html","JOLI APPARTEMENT NEUF A LOUER A KEUR MASSAR ALMADIES 2","160.000  FCFA","Keur Massar","media/annonces/pics/34462e1269741c679409b1a6ca15b882.jpeg"
"1716568621-159","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer","https://www.dakarvente.com/annonce-18251-appartement-louer.html","Appartement à louer","500.000  FCFA","Sacré Coeur","media/annonces/pics/5e158bf3bd55c09db65b7c3077a53464.jpg"
"1716568625-160","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement tout neuf à louer","https://www.dakarvente.com/annonce-18595-appartement-tout-neuf-louer.html","Appartement tout neuf à louer","375.000  FCFA","Sacré Coeur","media/annonces/pics/eb992f2f76525cb8db63a9a2f7b47554.jpeg"
"1716568631-161","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement F3","https://www.dakarvente.com/annonce-18620-appartement-f3.html","Appartement F3","100.000  FCFA","Thiès","media/annonces/pics/da16ecab1e2075bccd1d63af1117d2c0.jpg"
"1716568638-162","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer à la cité Fadia","https://www.dakarvente.com/annonce-18659-appartement-louer-la-cit-fadia.html","Appartement à louer à la cité Fadia","150.000  FCFA","Cambérène","media/annonces/pics/7b40395db2cba4ed6f5a3c6ebe7e7855.jpg"
"1716568642-163","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer à la cité Fadia","https://www.dakarvente.com/annonce-18660-appartement-louer-la-cit-fadia.html","Appartement à louer à la cité Fadia","180.000  FCFA","Dakar","media/annonces/pics/4aa52e37e1e1c6853ab5c9f787fd28be.jpg"
"1716568646-164","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer à la cité Alioune Sow","https://www.dakarvente.com/annonce-18661-appartement-louer-la-cit-alioune-sow.html","Appartement à louer à la cité Alioune Sow","180.000  FCFA","Cambérène","media/annonces/pics/9df183393e1f201784e050e9512dce73.jpg"
"1716568650-165","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Mini studio à louer aux parcelles assainies unité 9","https://www.dakarvente.com/annonce-18664-mini-studio-louer-aux-parcelles-assainies-unit-9.html","Mini studio à louer aux parcelles assainies unité 9","80.000  FCFA","Parcelles assainies","media/annonces/pics/4767a175580bc2a3317d746f614916eb.jpg"
"1716568654-166","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer","https://www.dakarvente.com/annonce-18669-appartement-louer.html","Appartement à louer","190.000  FCFA","Maristes","img/nophoto.png"
"1716568657-167","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Appartement à louer","https://www.dakarvente.com/annonce-18681-appartement-louer.html","Appartement à louer","400.000  FCFA","Médina","media/annonces/pics/9d3410ccf9339b28c84e65b893cb72d6.jpg"
"1716568668-168","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement Haut Standing à louer à la Résidence Ataya","https://www.dakarvente.com/annonce-18684-appartement-haut-standing-louer-la-rsidence-ataya.html","Appartement Haut Standing à louer à la Résidence Ataya","450.000  FCFA","Ouest Foire","media/annonces/pics/b78356f1dc0d9c3ec21f918d8382d7af.jpg"
"1716568672-169","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer à la zone de captage","https://www.dakarvente.com/annonce-18690-appartement-louer-la-zone-de-captage.html","Appartement à louer à la zone de captage","220.000  FCFA","Khar Yalla","media/annonces/pics/2e5735c2da98aab2d2dd03596e737026.jpg"
"1716568676-170","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer","https://www.dakarvente.com/annonce-18691-appartement-louer.html","Appartement à louer","190.000  FCFA","Yoff","media/annonces/pics/4de616217b0c1e656610cfcf838c3c41.jpg"
"1716568679-171","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer","https://www.dakarvente.com/annonce-18692-appartement-louer.html","Appartement à louer","220.000  FCFA","Ouest Foire","media/annonces/pics/68bff97e1074f19ced0972aa85abfa30.jpg"
"1716568685-172","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement F4 à louer","https://www.dakarvente.com/annonce-18731-appartement-f4-louer.html","Appartement F4 à louer","210.000  FCFA","Thiès","media/annonces/pics/4d365a1db34826513003a19446074ba0.jpg"
"1716568688-173","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer au point E","https://www.dakarvente.com/annonce-18798-appartement-louer-au-point-e.html","Appartement à louer au point E","1.300.000  FCFA","Point E","media/annonces/pics/c809fd183c76bf4c657f9cf2b8fcfd89.jpg"
"1716568692-174","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer aux Maristes","https://www.dakarvente.com/annonce-18799-appartement-louer-aux-maristes.html","Appartement à louer aux Maristes","360.000  FCFA","Point E","media/annonces/pics/647544c49e500476bbd637881d5b14ab.jpg"
"1716568696-175","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer aux Maristes","https://www.dakarvente.com/annonce-18800-appartement-louer-aux-maristes.html","Appartement à louer aux Maristes","260.000  FCFA","Point E","media/annonces/pics/6429533299e675441577f1e4660e689d.jpg"
"1716568699-176","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement F4 à louer à Thiès","https://www.dakarvente.com/annonce-18811-appartement-f4-louer-this.html","Appartement F4 à louer à Thiès","140.000  FCFA","Thiès","media/annonces/pics/a9938451cf0c386b37be6d1de00054cf.jpg"
"1716568705-177","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement F3","https://www.dakarvente.com/annonce-18814-appartement-f3.html","Appartement F3","110.000  FCFA","Thiès","media/annonces/pics/a560158a1b6607cb2ddaa1593fd2b5a0.jpg"
"1716568709-178","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement F5 à louer à Thiès","https://www.dakarvente.com/annonce-18905-appartement-f5-louer-this.html","Appartement F5 à louer à Thiès","200.000  FCFA","Thiès","media/annonces/pics/cfd42d9a28587a8ebf07ab2b2daa56d8.jpg"
"1716568713-179","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Studio Meublé à loue au point E","https://www.dakarvente.com/annonce-18964-studio-meubl-loue-au-point-e.html","Studio Meublé à loue au point E","275.000  FCFA","Dakar","media/annonces/pics/3497c331becfb71cb39948cb1ffca0d4.jpg"
"1716568717-180","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","https://www.dakarvente.com/annonce-18994-bel-appartement-a-louer-a-keur-massar-cite-mame-dior.html","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","120.000  FCFA","Keur Massar","media/annonces/pics/986c88052e76e1be706837ab0a63cb6e.jpeg"
"1716568721-181","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","JOLI APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-18997-joli-appartement-a-louer-a-keur-massar-cite-municipal.html","JOLI APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","150.000  FCFA","Keur Massar","media/annonces/pics/74c8e9ce82d945efc8b551e7ceb7ee56.jpeg"
"1716568725-182","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","BEL APPARTEMENT A LOUER A KEUR MASSAR UNITE 3","https://www.dakarvente.com/annonce-18998-bel-appartement-a-louer-a-keur-massar-unite-3.html","BEL APPARTEMENT A LOUER A KEUR MASSAR UNITE 3","140.000  FCFA","Keur Massar","media/annonces/pics/fe4ff9060ee4c2fc14a2053a4a9cdc84.jpeg"
"1716568728-183","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartements F3","https://www.dakarvente.com/annonce-19002-appartements-f3.html","Appartements F3","150.000  FCFA","Thiès","media/annonces/pics/bc160eac7dee7b228441df5aa11698ea.jpg"
"1716568732-184","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","APPARTEMENT LUXUEUX A LOUER A KEUR MASSAR ALMADIES 2","https://www.dakarvente.com/annonce-19006-appartement-luxueux-a-louer-a-keur-massar-almadies-2.html","APPARTEMENT LUXUEUX A LOUER A KEUR MASSAR ALMADIES 2","160.000  FCFA","Keur Massar","media/annonces/pics/3694f9becf8c988b5ebd514f4b601cec.jpeg"
"1716568736-185","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","DES JOLIS STUDIOS A LOUER A KEUR MASSAR ALMADIES 2","https://www.dakarvente.com/annonce-19008-des-jolis-studios-a-louer-a-keur-massar-almadies-2.html","DES JOLIS STUDIOS A LOUER A KEUR MASSAR ALMADIES 2","135.000  FCFA","Keur Massar","media/annonces/pics/c66622d7f16c868cd75299d981966584.jpeg"
"1716568740-186","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement F3","https://www.dakarvente.com/annonce-19015-appartement-f3.html","Appartement F3","165.000  FCFA","Thiès","media/annonces/pics/75f8d95e7bde652b8202009bd8154e0c.jpg"
"1716568744-187","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer au point E","https://www.dakarvente.com/annonce-19095-appartement-louer-au-point-e.html","Appartement à louer au point E","1.200.000  FCFA","Dakar","media/annonces/pics/5fed8d4123f0622d2985c73e10f1b30e.jpg"
"1716568747-188","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer aux Maristes","https://www.dakarvente.com/annonce-19100-appartement-louer-aux-maristes.html","Appartement à louer aux Maristes","265.000  FCFA","Dakar","media/annonces/pics/55da09733c37ec47afc8d5f5ea2527cf.jpg"
"1716568751-189","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer au point E","https://www.dakarvente.com/annonce-19105-appartement-louer-au-point-e.html","Appartement à louer au point E","1.300.000  FCFA","Dakar","media/annonces/pics/a67d89cf7f9ccc067d8ea9926e60a4d2.jpg"
"1716568760-190","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer à Fann Hock","https://www.dakarvente.com/annonce-19212-appartement-louer-fann-hock.html","Appartement à louer à Fann Hock","330.000  FCFA","Dakar","media/annonces/pics/79c25e01a576d70b5710bc6f9e250e76.jpg"
"1716568765-191","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Studio à louer au point E","https://www.dakarvente.com/annonce-19213-studio-louer-au-point-e.html","Studio à louer au point E","300.000  FCFA","Dakar","media/annonces/pics/66dcec6e457c5bfe3f4f1053f9a43bb0.jpg"
"1716568768-192","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à loue Point E","https://www.dakarvente.com/annonce-19315-appartement-loue-point-e.html","Appartement à loue Point E","600.000  FCFA","Dakar","media/annonces/pics/9cd0719abf0a2c227be7b8a29e64364c.jpg"
"1716568772-193","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à loue au point E","https://www.dakarvente.com/annonce-19316-appartement-loue-au-point-e.html","Appartement à loue au point E","1.200.000  FCFA","Dakar","media/annonces/pics/c9c2dae2a8b7d30d061110781f917bde.jpg"
"1716568776-194","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Studio meublé à louer au Cité Keur Gorgui","https://www.dakarvente.com/annonce-19319-studio-meubl-louer-au-cit-keur-gorgui.html","Studio meublé à louer au Cité Keur Gorgui","30.000  FCFA","Dakar","media/annonces/pics/72eea5393be8d88e5716b222344d7a44.jpg"
"1716568780-195","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","louer/Vendre au point e","https://www.dakarvente.com/annonce-19325-louer-vendre-au-point-e.html","louer/Vendre au point e","1.200.000  FCFA","Dakar","media/annonces/pics/b36f04e1d33f7018ab2918d133b266bd.jpg"
"1716568783-196","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer au Point e","https://www.dakarvente.com/annonce-19328-appartement-louer-au-point-e.html","Appartement à louer au Point e","850.000  FCFA","Dakar","media/annonces/pics/88451ff9cae49cd0edca9a2f48011dbf.jpg"
"1716568787-197","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement meublé à Ngor virage","https://www.dakarvente.com/annonce-19332-appartement-meubl-ngor-virage.html","Appartement meublé à Ngor virage","40.000  FCFA","Dakar","media/annonces/pics/1fcd1f62f0136f49c05bbdee13c43d88.jpg"
"1716568790-198","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","https://www.dakarvente.com/annonce-19334-bel-appartement-a-louer-a-keur-massar-cite-mame-dior.html","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","115.000  FCFA","Keur Massar","media/annonces/pics/5feedf3de7c700985c31e3b5c46b8481.jpeg"
"1716568794-199","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer cite keur gorgui","https://www.dakarvente.com/annonce-19336-appartement-louer-cite-keur-gorgui.html","Appartement à louer cite keur gorgui","340.000  FCFA","Dakar","media/annonces/pics/706b0099792728e909351182a3edfb2c.jpg"
"1716568797-200","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer aux Almadies","https://www.dakarvente.com/annonce-19337-appartement-louer-aux-almadies.html","Appartement à louer aux Almadies","500.000  FCFA","Dakar","media/annonces/pics/77a06e13a20624af1b0f25b6874a2b87.jpeg"
"1716568801-201","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer cite keur gorgui","https://www.dakarvente.com/annonce-19338-appartement-louer-cite-keur-gorgui.html","Appartement à louer cite keur gorgui","300.000  FCFA","Dakar","media/annonces/pics/5f2a2cb554f2691aa8eb77eaf2b1a41f.jpeg"
"1716568805-202","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Studio meublé à louer au Cité Keur Gorgui","https://www.dakarvente.com/annonce-19377-studio-meubl-louer-au-cit-keur-gorgui.html","Studio meublé à louer au Cité Keur Gorgui","30.000  FCFA","Dakar","media/annonces/pics/483bf5f8a0d3583558415e14aea78021.jpg"
"1716568809-203","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-19381-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","35.000  FCFA","Dakar","media/annonces/pics/e162b685b2940da5fc36a73776ce3cb0.jpg"
"1716568812-204","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","JOLI APPARTEMENT NEUF EN FINITION A LOUER A GRAND MBAO","https://www.dakarvente.com/annonce-19391-joli-appartement-neuf-en-finition-a-louer-a-grand-mbao.html","JOLI APPARTEMENT NEUF EN FINITION A LOUER A GRAND MBAO","150.000  FCFA","Mbao","media/annonces/pics/a508f3eab704ed5d890f1c9083760b82.jpeg"
"1716568832-205","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement F3","https://www.dakarvente.com/annonce-19422-appartement-f3.html","Appartement F3","165.000  FCFA","Thiès","media/annonces/pics/cca900f2734c576b683d6573ab03d064.jpg"
"1716568835-206","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Appartement à louer au Point E","https://www.dakarvente.com/annonce-19525-appartement-louer-au-point-e.html","Appartement à louer au Point E","400.000  FCFA","Dakar","media/annonces/pics/4e738a1d8fa6187610e77d9c3dd5b171.jpg"
"1716568840-207","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","Cherche Colocataire","https://www.dakarvente.com/annonce-19526-cherche-colocataire.html","Cherche Colocataire","60.000  FCFA","Nord Foire","media/annonces/pics/d104942c135e8d6abc15d17a5ee5a8a3.jpg"
"1716568844-208","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","DES MAGNIFIQUES APPARTEMENTS A LOUER AUX ALMADIES 2","https://www.dakarvente.com/annonce-19604-des-magnifiques-appartements-a-louer-aux-almadies-2.html","DES MAGNIFIQUES APPARTEMENTS A LOUER AUX ALMADIES 2","160.000  FCFA","Keur Massar","media/annonces/pics/4658c50ba5e637c4040fd9e8bfb30138.jpeg"
"1716568847-209","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=22","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-19607-bel-appartement-a-louer-a-keur-massar-cite-municipal.html","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","150.000  FCFA","Keur Massar","media/annonces/pics/6481b09e1b4e2b35331518e993d20a2c.jpeg"
"1716568859-210","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","BEL APPARTEMENTN NEUF EN FINITION  A LOUER A GRAND MBAO","https://www.dakarvente.com/annonce-19619-bel-appartementn-neuf-en-finition-a-louer-a-grand-mbao.html","BEL APPARTEMENTN NEUF EN FINITION  A LOUER A GRAND MBAO","150.000  FCFA","Keur Massar","media/annonces/pics/2debca88e7c3eeb7dacb450d2840f428.jpeg"
"1716568863-211","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","https://www.dakarvente.com/annonce-19620-bel-appartement-a-louer-a-keur-massar-cite-mame-dior.html","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","115.000  FCFA","Keur Massar","media/annonces/pics/59f65534cb8b49d5f9808be7c75e8ca0.jpg"
"1716568867-212","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Sicap Amitié","https://www.dakarvente.com/annonce-19627-appartement-louer-sicap-amiti.html","Appartement à louer à Sicap Amitié","550.000  FCFA","Dakar","media/annonces/pics/fc2f276cf12c4de432a1af9d7ed1fe65.jpeg"
"1716568870-213","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","JOLIS STUDIOS A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-19630-jolis-studios-a-louer-a-keur-massar-cite-municipal.html","JOLIS STUDIOS A LOUER A KEUR MASSAR CITE MUNICIPAL","90.000  FCFA","Keur Massar","media/annonces/pics/ced66bd33fc3a16765b2b7781a5bb1a5.jpeg"
"1716568875-214","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","JOLI APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","https://www.dakarvente.com/annonce-19634-joli-appartement-a-louer-a-keur-massar-cite-municipal.html","JOLI APPARTEMENT A LOUER A KEUR MASSAR CITE MUNICIPAL","150.000  FCFA","Keur Massar","media/annonces/pics/3aa324e0ffbc853c7ee7739770029866.jpeg"
"1716568878-215","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","https://www.dakarvente.com/annonce-19821-bel-appartement-a-louer-a-keur-massar-cite-mame-dior.html","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE MAME DIOR","80.000  FCFA","Keur Massar","media/annonces/pics/b78e08bf5a2b25d6e7d52b80248e9b3e.jpeg"
"1716568882-216","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer","https://www.dakarvente.com/annonce-19891-appartement-louer.html","Appartement à louer","","Ouakam","media/annonces/pics/1c7c6189defc48c7d7a4187a64805ab9.jpg"
"1716568886-217","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE EL HADJI PATHE","https://www.dakarvente.com/annonce-19893-bel-appartement-a-louer-a-keur-massar-cite-el-hadji-pathe.html","BEL APPARTEMENT A LOUER A KEUR MASSAR CITE EL HADJI PATHE","80.000  FCFA","Keur Massar","media/annonces/pics/1ba72a29aa76fbe359385fd60ff7b42f.jpeg"
