web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716557175-282","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Vente terrains 265 m2 - Mermoz","https://www.dakarvente.com/annonce-8765-vente-terrains-265-m2-mermoz.html","Vente terrains 265 m2 - Mermoz","165.000.000  FCFA","Mermoz","media/annonces/pics/46136d78099f69c94dfcd32dceecd2d6.jpg"
"1716557179-283","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Vente terrains 200m2 - Cité cheikh amar","https://www.dakarvente.com/annonce-8768-vente-terrains-200m2-cit-cheikh-amar.html","Vente terrains 200m2 - Cité cheikh amar","75.000.000  FCFA","Ouakam","media/annonces/pics/ec85f5b5cc048ac1c7f08d016bc7b305.jpg"
"1716557182-284","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Vente terrains 2300 m2 - VDN","https://www.dakarvente.com/annonce-8769-vente-terrains-2300-m2-vdn.html","Vente terrains 2300 m2 - VDN","750.000  FCFA","Mermoz","media/annonces/pics/51e62428f86bccd143bed608e736368b.jpg"
"1716557186-285","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Des terrains et maisons à vendre","https://www.dakarvente.com/annonce-8787-des-terrains-et-maisons-vendre.html","Des terrains et maisons à vendre","4.500.000  FCFA","Diamniadio","media/annonces/pics/345f184825d3dc8e52af96e7fd9598f6.jpg"
"1716557190-286","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain a vendre","https://www.dakarvente.com/annonce-8899-terrain-a-vendre.html","Terrain a vendre","1.000.000  FCFA","Lac rose","img/nophoto.png"
"1716557195-287","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain de 1500 m² à vendre sur la Somone, Mbour","https://www.dakarvente.com/annonce-8905-terrain-de-1500-m-vendre-sur-la-somone-mbour.html","Terrain de 1500 m² à vendre sur la Somone, Mbour","50.000.000  FCFA","Somone","media/annonces/pics/0db49bfb27ea018e06bcb823cc43736b.png"
"1716557199-288","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain de 1000 m² à vendre sur Ngaparou, Mbour","https://www.dakarvente.com/annonce-8906-terrain-de-1000-m-vendre-sur-ngaparou-mbour.html","Terrain de 1000 m² à vendre sur Ngaparou, Mbour","40.000.000  FCFA","Ngaparou","media/annonces/pics/5942136567c9a07be52fe49c05427149.png"
"1716557203-289","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain de 1200 m² à vendre sur Ngaparou, Mbour","https://www.dakarvente.com/annonce-8907-terrain-de-1200-m-vendre-sur-ngaparou-mbour.html","Terrain de 1200 m² à vendre sur Ngaparou, Mbour","47.000.000  FCFA","Ngaparou","media/annonces/pics/9ae857890deaa2c21f991694b89cb38b.png"
"1716557207-290","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","TERRAIN DE 1207M2 À VENDRE","https://www.dakarvente.com/annonce-8922-terrain-de-1207m2-vendre.html","TERRAIN DE 1207M2 À VENDRE","500.000  FCFA","Ngor","media/annonces/pics/6dc85fc85f6c7cd4ebee472df292bc39.jpg"
"1716557211-291","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain de 150m2 à vendre à Bambilor","https://www.dakarvente.com/annonce-8924-terrain-de-150m2-vendre-bambilor.html","Terrain de 150m2 à vendre à Bambilor","2.000.000  FCFA","Rufisque","media/annonces/pics/23003bba3d7f36aef0702f2391752219.jpg"
"1716557214-292","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrains à vendre à Diass","https://www.dakarvente.com/annonce-8951-diass.html","Terrains à vendre à Diass","3.000.000  FCFA","Mbour","media/annonces/pics/bbae4ad181541502a52ebdc1d3e89840.jpg"
"1716557218-293","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain 8ha (80000m²) TF individuel - 9000frcs/m², Nguèkhokh","https://www.dakarvente.com/annonce-8967-terrain-8ha-80000m-tf-individuel-9000frcs-m-ngukhokh.html","Terrain 8ha (80000m²) TF individuel - 9000frcs/m², Nguèkhokh","600.000.000  FCFA","Diamniadio","media/annonces/pics/9210080a396d1b27d2dcfcd58d3e4e19.jpg"
"1716557222-294","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain de 1 ha à vendre sur Malicounda, Mbour","https://www.dakarvente.com/annonce-8973-terrain-de-1-ha-vendre-sur-malicounda-mbour.html","Terrain de 1 ha à vendre sur Malicounda, Mbour","19.000  FCFA","Mbour","media/annonces/pics/708c68954662506d38faa998b24720cc.png"
"1716557226-295","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrain de 50 ha à vendre sur Pointe Sarène, mbour","https://www.dakarvente.com/annonce-8975-terrain-de-50-ha-vendre-sur-pointe-sarne-mbour.html","Terrain de 50 ha à vendre sur Pointe Sarène, mbour","12.500.000  FCFA","Mbour","media/annonces/pics/8ccdbe72c87241f92bb6163ced119a22.png"
"1716557236-296","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 600 m² à vendre sur Guérigue, Mbour","https://www.dakarvente.com/annonce-8976-terrain-de-600-m-vendre-sur-gurigue-mbour.html","Terrain de 600 m² à vendre sur Guérigue, Mbour","7.500.000  FCFA","Ngaparou","media/annonces/pics/31703815e62189e31672922f2fef4ae8.png"
"1716557240-297","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 600 m² à vendre sur Sandiara","https://www.dakarvente.com/annonce-8978-terrain-de-600-m-vendre-sur-sandiara.html","Terrain de 600 m² à vendre sur Sandiara","7.500.000  FCFA","Mbour","media/annonces/pics/5fa866996a524368203668f047aca8fb.png"
"1716557244-298","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 500 m² à vendre sur Saly","https://www.dakarvente.com/annonce-8981-terrain-de-500-m-vendre-sur-saly.html","Terrain de 500 m² à vendre sur Saly","12.000.000  FCFA","Saly","media/annonces/pics/1e117aab090e579bb8b3dcb5f576d2f1.png"
"1716557249-299","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Champ de 08ha TF idéal pour projet","https://www.dakarvente.com/annonce-8985-champ-de-08ha-tf-idal-pour-projet.html","Champ de 08ha TF idéal pour projet","9.000  FCFA","Mbour","media/annonces/pics/cea5ba18b1f7500c940e88b155a5d1f1.jpg"
"1716557253-300","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrains à vendre Keur Massar","https://www.dakarvente.com/annonce-8997-terrains-vendre-keur-massar.html","Terrains à vendre Keur Massar","10.500.000  FCFA","Keur Massar","media/annonces/pics/6b28f042acdedcd46dea03bbaf744a1d.jpg"
"1716557256-301","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Des hectares disponibles pour projet","https://www.dakarvente.com/annonce-9006-des-hectares-disponibles-pour-projet.html","Des hectares disponibles pour projet","1  FCFA","Dakar","img/nophoto.png"
"1716557259-302","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Lot de 3 terrains nus à vendre à Bambilor","https://www.dakarvente.com/annonce-9021-lot-de-3-terrains-nus-vendre-bambilor.html","Lot de 3 terrains nus à vendre à Bambilor","3.700.000  FCFA","Rufisque","media/annonces/pics/61c97a7beb2e114963c648099e89da0b.jpg"
"1716557263-303","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","terrain à vendre","https://www.dakarvente.com/annonce-9112-terrain-vendre.html","terrain à vendre","3.000.000  FCFA","Rufisque","img/nophoto.png"
"1716557267-304","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Lot de terrain a Diamniadio a vendre","https://www.dakarvente.com/annonce-9128-lot-de-terrain-a-diamniadio-a-vendre.html","Lot de terrain a Diamniadio a vendre","20.000  FCFA","Diamniadio","media/annonces/pics/dd3557dd36f028e3f76f333dc019197e.jpg"
"1716557271-305","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrains de 300 m² à vendre sur Guéring ( entre Nguékhokh et Ngaparou)","https://www.dakarvente.com/annonce-9143-terrains-de-300-m-vendre-sur-guring-entre-ngukhokh-et-ngaparou.html","Terrains de 300 m² à vendre sur Guéring ( entre Nguékhokh et Ngaparou)","3.500.000  FCFA","Ngaparou","media/annonces/pics/7afc416e34686ec97de01fa85fd4eb2f.png"
"1716557275-306","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrains de 600 m² à vendre sur Guéring ( entre nguekhokh et ngaparou)","https://www.dakarvente.com/annonce-9145-terrains-de-600-m-vendre-sur-guring-entre-nguekhokh-et-ngaparou.html","Terrains de 600 m² à vendre sur Guéring ( entre nguekhokh et ngaparou)","7.500.000  FCFA","Ngaparou","media/annonces/pics/2c7751d7ac5d8539499fd6523af2286c.png"
"1716557280-307","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrains de 300 m² à vendre sur Malincounda","https://www.dakarvente.com/annonce-9148-terrains-de-300-m-vendre-sur-malincounda.html","Terrains de 300 m² à vendre sur Malincounda","4.500.000  FCFA","Mbour","media/annonces/pics/51e998bfdb03fa9cbbb5e004fbf43d49.png"
"1716557284-308","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 1200 m² à vendre sur Malincounda, Mbour","https://www.dakarvente.com/annonce-9150-terrain-de-1200-m-vendre-sur-malincounda-mbour.html","Terrain de 1200 m² à vendre sur Malincounda, Mbour","1  FCFA","Mbour","media/annonces/pics/c59491edbf58f6c65ae60f1b44b44d14.png"
"1716557290-309","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente 3ha terrain a Keur Massar","https://www.dakarvente.com/annonce-9165-vente-3ha-terrain-a-keur-massar.html","Vente 3ha terrain a Keur Massar","30.000  FCFA","Keur Massar","media/annonces/pics/5f78f7932baa7da07b3ebb55f8fe42af.png"
"1716557294-310","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente de terrain à Saly (Mbour)","https://www.dakarvente.com/annonce-9173-vente-de-terrain-saly-mbour.html","Vente de terrain à Saly (Mbour)","7.000.000  FCFA","Saly","media/annonces/pics/4590c4273595e15ef5629663f0bc52a4.jpg"
"1716557299-311","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente de terrain à Saly","https://www.dakarvente.com/annonce-9175-vente-de-terrain-saly.html","Vente de terrain à Saly","7.000.000  FCFA","Saly","media/annonces/pics/4fff51035d768dc7352bbe926c7c714c.jpg"
"1716557307-312","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain 300 m2 somone","https://www.dakarvente.com/annonce-9197-terrain-300-m2-somone.html","Terrain 300 m2 somone","11.000.000  FCFA","Somone","media/annonces/pics/455ebd759fa67d53019c534607ebbe4e.png"
"1716557310-313","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrains a vendre","https://www.dakarvente.com/annonce-9203-terrains-a-vendre.html","Terrains a vendre","1.800.000  FCFA","Thiès","media/annonces/pics/ad5a4612cc744168f3e58aba1fbc9f10.jpeg"
"1716557315-314","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain à thies","https://www.dakarvente.com/annonce-9205-terrain-thies.html","Terrain à thies","14.000.000  FCFA","Thiès","img/nophoto.png"
"1716557329-315","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain à vendre à Guéréo","https://www.dakarvente.com/annonce-9207-guro.html","Terrain à vendre à Guéréo","5.000.000  FCFA","Mbour","media/annonces/pics/f0228d37d7f140c550a88d4eadbbe831.jpg"
"1716557333-316","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain à vendre à Nguekokh","https://www.dakarvente.com/annonce-9208-tf-nguekokh.html","Terrain à vendre à Nguekokh","20.000  FCFA","Mbour","media/annonces/pics/2453754077dde672e6211c84838ac83c.jpg"
"1716557338-317","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain 600 m2 nguékokh Sénégal","https://www.dakarvente.com/annonce-9225-terrain-600-m2-ngukokh-sngal.html","Terrain 600 m2 nguékokh Sénégal","6.500.000  FCFA","Mbour","media/annonces/pics/4c76e39caff227898320eef0ea046e69.png"
"1716557343-318","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain 300 m2 Saly diaksaw","https://www.dakarvente.com/annonce-9243-terrain-300-m2-saly-diaksaw.html","Terrain 300 m2 Saly diaksaw","7.500.000  FCFA","Saly","media/annonces/pics/7f8eae51275fd0935036869683e37c4b.png"
"1716557346-319","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","TERRAIN DE 300M2 A VENDRE A YENE","https://www.dakarvente.com/annonce-9247-terrain-de-300m2-a-vendre-a-yene.html","TERRAIN DE 300M2 A VENDRE A YENE","5.250.000  FCFA","Dakar","media/annonces/pics/fb7632f31f7e50324f2c60841f6136da.jpg"
"1716557350-320","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Popenguine Thioupame","https://www.dakarvente.com/annonce-9252-popenguine-thioupame.html","Popenguine Thioupame","6.000.000  FCFA","Mbour","img/nophoto.png"
"1716557355-321","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Popenguine Thioupame 3","https://www.dakarvente.com/annonce-9253-popenguine-thioupame-3.html","Popenguine Thioupame 3","6.000.000  FCFA","Mbour","media/annonces/pics/8ddb25dacecc035641a5cddf60ddf6e4.png"
"1716557359-322","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain tf position commerciale 150'm2 VDN3","https://www.dakarvente.com/annonce-9326-terrain-tf-position-commerciale-150-m2-vdn3.html","Terrain tf position commerciale 150'm2 VDN3","15.000.000  FCFA","VDN","media/annonces/pics/a8920e3a69b84003c5bf74306b01b5fa.jpg"
"1716557363-323","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Des terrains de 225 m2 a Diass derrière le lycée","https://www.dakarvente.com/annonce-9328-des-terrains-de-225-m2-a-diass-derrire-le-lyce.html","Des terrains de 225 m2 a Diass derrière le lycée","","Amitié","media/annonces/pics/5b17aea89fec52ca2a88ed83a5234f0f.jpg"
"1716557367-324","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain à lac Rose","https://www.dakarvente.com/annonce-9330-terrain-lac-rose.html","Terrain à lac Rose","1.500.000  FCFA","Lac rose","media/annonces/pics/751d7abed87597ba1b18c195e3b38f6b.png"
"1716557371-325","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente terrain 1066 m² - Fann Residence","https://www.dakarvente.com/annonce-9352-vente-terrain-1066-m-fann-residence.html","Vente terrain 1066 m² - Fann Residence","1.200.000.000  FCFA","Point E","media/annonces/pics/c5d4db57088d983510c04ef4aa346384.jpg"
"1716557374-326","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente terrain 432 m² - Dakar Plateau","https://www.dakarvente.com/annonce-9353-vente-terrain-432-m-dakar-plateau.html","Vente terrain 432 m² - Dakar Plateau","850.000.000  FCFA","Plateau","media/annonces/pics/a9193df2482beb2ecceebc04b2d13dbd.jpg"
"1716557377-327","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 1400 m² à vendre sur Saly","https://www.dakarvente.com/annonce-9355-terrain-de-1400-m-vendre-sur-saly.html","Terrain de 1400 m² à vendre sur Saly","160.000.000  FCFA","Saly","media/annonces/pics/0be475c980f8fa3eea604b4b77547077.png"
"1716557381-328","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 1400 m² à vendre sur Saly","https://www.dakarvente.com/annonce-9354-terrain-de-1400-m-vendre-sur-saly.html","Terrain de 1400 m² à vendre sur Saly","160.000.000  FCFA","Saly","media/annonces/pics/1ac24d18aae588aa9c8a23d6d362fd71.png"
"1716557384-329","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrain de 300 m² à vendre sur Saly Golf","https://www.dakarvente.com/annonce-9357-terrain-de-300-m-vendre-sur-saly-golf.html","Terrain de 300 m² à vendre sur Saly Golf","15.000.000  FCFA","Saly","media/annonces/pics/df48367aef5cca041f39a5f5a8b3f4bd.png"
"1716557388-330","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente terrain 205 m² - Ouest Foire","https://www.dakarvente.com/annonce-9366-vente-terrain-205-m-ouest-foire.html","Vente terrain 205 m² - Ouest Foire","50.000.000  FCFA","Ouest Foire","media/annonces/pics/30201123053aaf2721259a5db205dcca.jpeg"
"1716557392-331","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Un hectare à bazarder à Toglou","https://www.dakarvente.com/annonce-9368-un-hectare-bazarder-toglou.html","Un hectare à bazarder à Toglou","11.000.000  FCFA","Sébikotane","media/annonces/pics/413bfc4dbbec04a8458fbfbb9c6ca1ce.png"
"1716557396-332","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente villas 2952m² - Amitie","https://www.dakarvente.com/annonce-9370-vente-villas-2952m-amitie.html","Vente villas 2952m² - Amitie","150.000.000  FCFA","Amitié","media/annonces/pics/8ad3d8e5a946901b71c1b2b89c486558.jpg"
"1716557401-333","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente ranch 2 ha - Toubab Dialao","https://www.dakarvente.com/annonce-9371-vente-ranch-2-ha-toubab-dialao.html","Vente ranch 2 ha - Toubab Dialao","155.000.000  FCFA","Diamniadio","media/annonces/pics/b797469d9d6d64a66e507ce7891b06d8.jpg"
"1716557405-334","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente terrain 716 m² - Mermoz Sacré-Coeur","https://www.dakarvente.com/annonce-9373-vente-terrain-716-m-mermoz-sacr-coeur.html","Vente terrain 716 m² - Mermoz Sacré-Coeur","300.000.000  FCFA","Mermoz","media/annonces/pics/0fd3d0f7866f1884d839875bb6e237d3.jpg"
"1716557408-335","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Terrains à vendre à Sendou","https://www.dakarvente.com/annonce-9394-terrains-vendre-sendou.html","Terrains à vendre à Sendou","5.000.000  FCFA","Rufisque","media/annonces/pics/ce7ff60c767119aa44f41ca5139cf8db.jpg"
"1716557412-336","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente terrain 300 m² - Almadies","https://www.dakarvente.com/annonce-9407-vente-terrain-300-m-almadies.html","Vente terrain 300 m² - Almadies","95.000.000  FCFA","Almadies","media/annonces/pics/b68ae46497644b28d4332f4699873f67.jpg"
"1716557421-337","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=41","Vente terrains 195 m2 - Mermoz","https://www.dakarvente.com/annonce-9408-vente-terrains-195-m2-mermoz.html","Vente terrains 195 m2 - Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/848c1e9f5b8b2a4f417415e8bbb2f61d.jpeg"
"1716557435-338","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente Terrains 150 m2 - Dakar","https://www.dakarvente.com/annonce-9416-vente-terrains-150-m2-dakar.html","Vente Terrains 150 m2 - Dakar","4.000.000  FCFA","Lac rose","media/annonces/pics/dbf803c7505c8aeeb2a6965f68577b54.jpg"
"1716557439-339","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrain 700 m² - Almadies","https://www.dakarvente.com/annonce-9428-vente-terrain-700-m-almadies.html","Vente terrain 700 m² - Almadies","800.000  FCFA","Almadies","media/annonces/pics/3716de7b8cc4a591ba415bfcd4af4c74.jpg"
"1716557443-340","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente Terrains 225m² - Diass","https://www.dakarvente.com/annonce-9430-vente-terrains-225m-diass.html","Vente Terrains 225m² - Diass","1.700.000  FCFA","Diamniadio","media/annonces/pics/61685eaf26c47f05968917fe54e71217.jpg"
"1716557447-341","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrain 3481 m² - Dakar Plateau","https://www.dakarvente.com/annonce-9442-vente-terrain-3481-m-dakar-plateau.html","Vente terrain 3481 m² - Dakar Plateau","1.100.000  FCFA","Plateau","media/annonces/pics/f90b6bb757fbd23f06396aebc4d0e793.jpg"
"1716557451-342","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente villa à démolir - Dakar plateau","https://www.dakarvente.com/annonce-9453-vente-villa-dmolir-dakar-plateau.html","Vente villa à démolir - Dakar plateau","900.000  FCFA","Plateau","media/annonces/pics/92d116dbb887a9b142f3ed81c2b8874e.jpeg"
"1716557455-343","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Terrain à vendre","https://www.dakarvente.com/annonce-9542-terrain-vendre.html","Terrain à vendre","3.500.000  FCFA","Diamniadio","media/annonces/pics/aeb8a360c7774d38b04691515071ee9b.jpg"
"1716557459-344","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Terrains TF à Diamniadio","https://www.dakarvente.com/annonce-9553-terrains-tf-diamniadio.html","Terrains TF à Diamniadio","4.500.000  FCFA","Diamniadio","media/annonces/pics/53e55dbcd441aa5ae88883c3da13a21f.jpg"
"1716557463-345","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains - Dakar Plateau","https://www.dakarvente.com/annonce-9651-vente-terrains-dakar-plateau.html","Vente terrains - Dakar Plateau","1.100.000  FCFA","Plateau","media/annonces/pics/59f762c32fbe8ce819f3e574f709a54d.jpeg"
"1716557467-346","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 2000m2 - Almadie","https://www.dakarvente.com/annonce-9655-vente-terrains-2000m2-almadie.html","Vente terrains 2000m2 - Almadie","900.000  FCFA","Almadies","media/annonces/pics/6eb1faa191f5ecda5074e59d51d0656b.jpg"
"1716557479-347","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrain 1000m2 - Ngor","https://www.dakarvente.com/annonce-9656-vente-terrain-1000m2-ngor.html","Vente terrain 1000m2 - Ngor","1.500.000  FCFA","Almadies","media/annonces/pics/7aeba6b6f5b749c05717b4a7a7140f16.jpg"
"1716557482-348","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente Terrains 9000 m2 - Bambilor","https://www.dakarvente.com/annonce-9657-vente-terrains-9000-m2-bambilor.html","Vente Terrains 9000 m2 - Bambilor","20.000  FCFA","Diamniadio","media/annonces/pics/96847918ad2494ba72500ec285eda37b.jpg"
"1716557486-349","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 150 m2 - Cite des magistrats","https://www.dakarvente.com/annonce-9660-vente-terrains-150-m2-cite-des-magistrats.html","Vente terrains 150 m2 - Cite des magistrats","55.000.000  FCFA","Ouakam","media/annonces/pics/544f66bf216a34968c44b07cafe9a66a.jpg"
"1716557490-350","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 150 m2 - Sicap foire","https://www.dakarvente.com/annonce-9661-vente-terrains-150-m2-sicap-foire.html","Vente terrains 150 m2 - Sicap foire","60.000.000  FCFA","Sicap Foire","media/annonces/pics/7a739afa480b6df90ef68205c014a938.jpg"
"1716557495-351","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 1500m2 - Mermoz","https://www.dakarvente.com/annonce-9663-vente-terrains-1500m2-mermoz.html","Vente terrains 1500m2 - Mermoz","900.000  FCFA","Mermoz","media/annonces/pics/b0f10f2e135ddfe430575e32835b1c85.jpg"
"1716557499-352","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente Terrain 17000 m² - Parcelles Assainies","https://www.dakarvente.com/annonce-9664-vente-terrain-17000-m-parcelles-assainies.html","Vente Terrain 17000 m² - Parcelles Assainies","120.000  FCFA","Parcelles assainies","media/annonces/pics/8115657916371f07dafe9191f2810548.jpg"
"1716557507-353","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 265 m2 - Mermoz","https://www.dakarvente.com/annonce-9667-vente-terrains-265-m2-mermoz.html","Vente terrains 265 m2 - Mermoz","165.000.000  FCFA","Mermoz","media/annonces/pics/d2317820e87d7520b3536437b0414252.jpg"
"1716557512-354","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 200m2 - Cité cheikh amar","https://www.dakarvente.com/annonce-9668-vente-terrains-200m2-cit-cheikh-amar.html","Vente terrains 200m2 - Cité cheikh amar","75.000.000  FCFA","Guédiawaye","media/annonces/pics/ef1e0fa0a7f538d1e6269b36bc9c2e03.jpg"
"1716557516-355","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Vente terrains 2300 m2 - VDN","https://www.dakarvente.com/annonce-9669-vente-terrains-2300-m2-vdn.html","Vente terrains 2300 m2 - VDN","750.000  FCFA","Mermoz","media/annonces/pics/c4e8a1783e3834415698741efd022816.jpg"
"1716557520-356","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","6 terrains de 225m² à vendre","https://www.dakarvente.com/annonce-9678-6-terrains-de-225m-vendre.html","6 terrains de 225m² à vendre","9.000.000  FCFA","Sébikotane","media/annonces/pics/d4100255afaed1fee93bbd3e10bdcaf0.jpg"
"1716557525-357","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","Terrain de 300 m² à vendre sur Mbour","https://www.dakarvente.com/annonce-9734-terrain-de-300-m-vendre-sur-mbour.html","Terrain de 300 m² à vendre sur Mbour","","Mbour","media/annonces/pics/60c55a26cc275e33069427ce5ac171fc.png"
"1716557549-358","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","400 m² à vendre sur Mbour, Médine","https://www.dakarvente.com/annonce-9736-400-m-vendre-sur-mbour-mdine.html","400 m² à vendre sur Mbour, Médine","6.000.000  FCFA","Mbour","media/annonces/pics/eaaabd1c214b3a3a998ed862bac80a98.png"
"1716557557-359","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","2 hectare à vendre sur Sandiara, Mbour","https://www.dakarvente.com/annonce-9738-2-hectare-vendre-sur-sandiara-mbour.html","2 hectare à vendre sur Sandiara, Mbour","7.500.000  FCFA","Mbour","media/annonces/pics/cd5a12b2e6264ea750231abbd9ca13b8.png"
"1716557562-360","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","3 hectare à vendre sur Sandiara, mbour","https://www.dakarvente.com/annonce-9740-3-hectare-vendre-sur-sandiara-mbour.html","3 hectare à vendre sur Sandiara, mbour","","Mbour","media/annonces/pics/43802b657684dd22312fa52d0fd39b57.png"
"1716557570-361","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=40","1600 m² à vendre sur Mbodiènne, Mbour","https://www.dakarvente.com/annonce-9741-1600-m-vendre-sur-mbodinne-mbour.html","1600 m² à vendre sur Mbodiènne, Mbour","22.000.000  FCFA","Mbour","media/annonces/pics/e153255e030674fe24b4b462db188675.png"
