web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716571476-121","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Studio meublé à louer au Cité Keur Gorgui","https://www.dakarvente.com/annonce-30982-studio-meubl-louer-au-cit-keur-gorgui.html","Studio meublé à louer au Cité Keur Gorgui","30.000  FCFA","Dakar","media/annonces/pics/8b75b573c5d433cbeb7d915af5807748.jpg"
"1716571480-122","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-30983-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","35.000  FCFA","Dakar","media/annonces/pics/4d5d00baa77b59061dcb48beb74af7da.jpg"
"1716571484-123","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement meublé à louer au Point E","https://www.dakarvente.com/annonce-30985-appartement-meubl-louer-au-point-e.html","Appartement meublé à louer au Point E","45.000  FCFA","Dakar","media/annonces/pics/d578c69de1e9beba5993ac111e97bcfb.jpg"
"1716571489-124","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartements à louer à Richard Toll","https://www.dakarvente.com/annonce-31234-appartements-louer-richard-toll.html","Appartements à louer à Richard Toll","150.000  FCFA","Saint Louis","media/annonces/pics/3c66e4226c25ace6ca8a8dc10ba374e1.jpg"
"1716571492-125","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","JE CHERCHE UN STUDIO AUX PARCELLES OU A LA CITE DAMEL","https://www.dakarvente.com/annonce-31362-je-cherche-un-studio-aux-parcelles-ou-a-la-cite-damel.html","JE CHERCHE UN STUDIO AUX PARCELLES OU A LA CITE DAMEL","100.000  FCFA","Parcelles assainies","img/nophoto.png"
"1716571496-126","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","APPARTEMENTS A LOUER A LA CITE KEUR GORGUI","https://www.dakarvente.com/annonce-31369-appartements-a-louer-a-la-cite-keur-gorgui.html","APPARTEMENTS A LOUER A LA CITE KEUR GORGUI","500.000  FCFA","Dakar","media/annonces/pics/5fd729c0b10d2a5735d40955ef0d5425.jpg"
"1716571500-127","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartements à louer à Richard Toll","https://www.dakarvente.com/annonce-31396-appartements-louer-richard-toll.html","Appartements à louer à Richard Toll","150.000  FCFA","Saint Louis","media/annonces/pics/66bbb07cbd89dd7451cf51b32be869f1.jpg"
"1716571508-128","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer Dakar Mermoz","https://www.dakarvente.com/annonce-31530-appartement-louer-dakar-mermoz.html","Appartement à louer Dakar Mermoz","375.000  FCFA","Mermoz","img/nophoto.png"
"1716571517-129","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","STUDIO A LOUER SACRE COEUR 3","https://www.dakarvente.com/annonce-31588-studio-a-louer-sacre-coeur-3.html","STUDIO A LOUER SACRE COEUR 3","150.000  FCFA","Sacré Coeur","img/nophoto.png"
"1716571521-130","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Bureau à louer Dakar Centenaire","https://www.dakarvente.com/annonce-31787-bureau-louer-dakar-centenaire.html","Bureau à louer Dakar Centenaire","200.000  FCFA","Dakar","img/nophoto.png"
"1716571525-131","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Cherche studio","https://www.dakarvente.com/annonce-31844-cherche-studio.html","Cherche studio","135.000  FCFA","Ouakam","img/nophoto.png"
"1716571528-132","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer Mariste","https://www.dakarvente.com/annonce-32153-appartement-louer-mariste.html","Appartement à louer Mariste","450.000  FCFA","Dakar","media/annonces/pics/71f2d58a34168a2f862fa740090e2342.jpg"
"1716571531-133","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","CHAMBRE MEUBLEE A LOUER","https://www.dakarvente.com/annonce-32154-chambre-meublee-a-louer.html","CHAMBRE MEUBLEE A LOUER","15.000  FCFA","Dakar","media/annonces/pics/43ce11cd0246f6f446b0c9319d271a8a.jpeg"
"1716571535-134","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement disponible","https://www.dakarvente.com/annonce-32155-appartement-disponible.html","Appartement disponible","350.000  FCFA","Dakar","media/annonces/pics/45ff6d5f71a0ac0bc589767811b5789f.jpg"
"1716571538-135","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Studio chambre salon salle de bain","https://www.dakarvente.com/annonce-32156-studio-chambre-salon-salle-de-bain.html","Studio chambre salon salle de bain","","Dakar","media/annonces/pics/b184dcaf240fd81f49f4fea42d362775.jpg"
"1716571542-136","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","3 chambres salons au 2éme étage","https://www.dakarvente.com/annonce-32157-3-chambres-salons-au-2me-tage.html","3 chambres salons au 2éme étage","400.000  FCFA","Dakar","media/annonces/pics/35c5dd2d673e8edde09e3f0bb3acd969.jpg"
"1716571545-137","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement 2 Pieces disponible","https://www.dakarvente.com/annonce-32220-appartement-2-pieces-disponible.html","Appartement 2 Pieces disponible","250.000  FCFA","Dakar","media/annonces/pics/07632246cb3d7b2a6ed716bf16415bfc.jpeg"
"1716571549-138","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","jolie appartement 2 pièces","https://www.dakarvente.com/annonce-32224-jolie-appartement-2-pices.html","jolie appartement 2 pièces","200.000  FCFA","Dakar","media/annonces/pics/c551813b2ab7210bb548d33c1a49442b.jpg"
"1716571552-139","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","3 CHAMBRE DOUBLE SALON 2 TOILLETTES","https://www.dakarvente.com/annonce-32226-3-chambre-double-salon-2-toillettes.html","3 CHAMBRE DOUBLE SALON 2 TOILLETTES","300.000  FCFA","Dakar","media/annonces/pics/f8336351fe14c02c6070fb318cc79fd5.jpg"
"1716571556-140","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Très jolie appartement composer de 3 chambres","https://www.dakarvente.com/annonce-32230-trs-jolie-appartement-composer-de-3-chambres.html","Très jolie appartement composer de 3 chambres","300.000  FCFA","Dakar","media/annonces/pics/58e37a636312ce66d5f9281b59f0107d.jpeg"
"1716571560-141","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer, yoff Sicap vers marathon","https://www.dakarvente.com/annonce-32233-appartement-louer-yoff-sicap-vers-marathon.html","Appartement à louer, yoff Sicap vers marathon","","Dakar","media/annonces/pics/97c7dc24a90ac05fdc2e9d7a8d0effcc.jpeg"
"1716571564-142","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Chambre Meublés De Luxe À Louer Ouakam","https://www.dakarvente.com/annonce-32315-chambre-meubls-de-luxe-louer-ouakam.html","Chambre Meublés De Luxe À Louer Ouakam","15.000  FCFA","Dakar","media/annonces/pics/282d0148dbf0eea48859dfbeaef0fefc.jpeg"
"1716571568-143","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Recherche appartement","https://www.dakarvente.com/annonce-32523-recherche-appartement.html","Recherche appartement","2.000.000  FCFA","Dakar","img/nophoto.png"
"1716571571-144","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement de 2 chambres meublé sur SALY bambara","https://www.dakarvente.com/annonce-32710-appartement-de-2-chambres-meubl-sur-saly-bambara.html","Appartement de 2 chambres meublé sur SALY bambara","250.000  FCFA","Saly","media/annonces/pics/bfcb4157cd35bce4fd83487b8cf52de9.jpeg"
"1716571576-145","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Recherche Chambre salle de bain","https://www.dakarvente.com/annonce-32711-recherche-chambre-salle-de-bain.html","Recherche Chambre salle de bain","60.000  FCFA","Ouest Foire","img/nophoto.png"
"1716571580-146","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","MINI STUDIO","https://www.dakarvente.com/annonce-32712-mini-studio.html","MINI STUDIO","150.000  FCFA","Sacré Coeur","img/nophoto.png"
"1716571583-147","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","MINI STUDIO A LOUER SACRE COEUR 3","https://www.dakarvente.com/annonce-32734-mini-studio-a-louer-sacre-coeur-3.html","MINI STUDIO A LOUER SACRE COEUR 3","155.000  FCFA","Sacré Coeur","media/annonces/pics/64713b7aea9d5b5ff3e59306d247ebc1.jpg"
"1716571588-148","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer à Ouakam","https://www.dakarvente.com/annonce-33208-appartement-louer-ouakam.html","Appartement à louer à Ouakam","230.000  FCFA","Ouakam","media/annonces/pics/15ff2714effd444b5926a1a92d5d5f32.jpg"
"1716571595-149","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement meublé à louer à mermoz","https://www.dakarvente.com/annonce-33240-appartement-meubl-louer-mermoz.html","Appartement meublé à louer à mermoz","100.000  FCFA","Dakar","media/annonces/pics/ab66f8c9aa5d8ea28ebd8d416b4ac203.jpg"
"1716571600-150","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Villa à louer au virage","https://www.dakarvente.com/annonce-33243-villa-louer-au-virage.html","Villa à louer au virage","1.700.000  FCFA","Dakar","media/annonces/pics/6f14cfa61f447e4c87efd75fd418b379.jpg"
"1716571604-151","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement meublé à louer à cité keur gorgui","https://www.dakarvente.com/annonce-33244-appartement-meubl-louer-cit-keur-gorgui.html","Appartement meublé à louer à cité keur gorgui","65.000  FCFA","Dakar","media/annonces/pics/aeb22dd5e2c78da9922dbe8db2166da5.jpg"
"1716571607-152","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartements à louer à la  cité Mbackyou faye","https://www.dakarvente.com/annonce-33245-appartements-louer-la-cit-mbackyou-faye.html","Appartements à louer à la  cité Mbackyou faye","550.000  FCFA","Dakar","media/annonces/pics/5ab57530afcf7bc965c7701584cd9e66.jpg"
"1716571613-153","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer","https://www.dakarvente.com/annonce-33246-appartement-louer.html","Appartement à louer","500.000  FCFA","Sacré Coeur","media/annonces/pics/a4c4943105a745070bcc1563a62f9c10.jpeg"
"1716571618-154","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer","https://www.dakarvente.com/annonce-33247-appartement-louer.html","Appartement à louer","400.000  FCFA","Ouest Foire","media/annonces/pics/fbeb954950c6912e4ba0247ba70dc107.jpeg"
"1716571622-155","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer","https://www.dakarvente.com/annonce-33269-appartement-louer.html","Appartement à louer","500.000  FCFA","Sacré Coeur","media/annonces/pics/0c7104cf209d19b561c064f912be50fa.jpeg"
"1716571626-156","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer","https://www.dakarvente.com/annonce-33306-appartement-louer.html","Appartement à louer","250.000  FCFA","Sicap Foire","img/nophoto.png"
"1716571630-157","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartements à louer au virage","https://www.dakarvente.com/annonce-33312-appartements-louer-au-virage.html","Appartements à louer au virage","300.000  FCFA","Dakar","media/annonces/pics/2314f0a23b691217a2208b178b5e86f7.jpg"
"1716571634-158","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement neuf à louer","https://www.dakarvente.com/annonce-33376-appartement-neuf-louer.html","Appartement neuf à louer","500.000  FCFA","Sacré Coeur","media/annonces/pics/4804013d60fa776782ce6c24b3ea4fab.jpeg"
"1716571639-159","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement meublé","https://www.dakarvente.com/annonce-33403-appartement-meubl.html","Appartement meublé","40.000  FCFA","Dakar","media/annonces/pics/11be332b54821cd9d582db6ab84a375c.jpg"
"1716571650-160","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement meublé à louer point E","https://www.dakarvente.com/annonce-33514-appartement-meubl-louer-point-e.html","Appartement meublé à louer point E","100.000  FCFA","Point E","media/annonces/pics/5824e75f7e99d559de383d26d3bb6e14.jpeg"
"1716571664-161","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=10","Appartement à louer au point E","https://www.dakarvente.com/annonce-33516-appartement-louer-au-point-e.html","Appartement à louer au point E","800.000  FCFA","Point E","media/annonces/pics/a6a1096d8a9115837d88d4aaf3001c61.png"
"1716571678-162","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement f3 aux maristes","https://www.dakarvente.com/annonce-33599-appartement-f3-aux-maristes.html","Appartement f3 aux maristes","225.000  FCFA","Maristes","media/annonces/pics/3cadeb2132fb1489b582cb9fc38248d4.jpg"
"1716571684-163","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Grand appartement semi-équipé à louer près de la plage de Mbao","https://www.dakarvente.com/annonce-33633-grand-appartement-semi-quip-louer-prs-de-la-plage-de-mbao.html","Grand appartement semi-équipé à louer près de la plage de Mbao","155.000  FCFA","Mbao","media/annonces/pics/948d26d5709d6adcf0071955d73eb5a8.jpg"
"1716571689-164","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement neuf à louer","https://www.dakarvente.com/annonce-33780-appartement-neuf-louer.html","Appartement neuf à louer","250.000  FCFA","Liberté 6","media/annonces/pics/c896c1e0f10dedea6cae37250028197b.jpeg"
"1716571701-165","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé à louer VDN CITÉ MOURTADA","https://www.dakarvente.com/annonce-33869-appartement-meubl-louer-vdn-cit-mourtada.html","Appartement meublé à louer VDN CITÉ MOURTADA","50.000  FCFA","VDN","media/annonces/pics/ecc1d166007877066e58dcf151e070d0.jpeg"
"1716571705-166","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","STUDIO MEUBLÉ À LOUER LIBERTÉ 2","https://www.dakarvente.com/annonce-33874-studio-meubl-louer-libert-2.html","STUDIO MEUBLÉ À LOUER LIBERTÉ 2","30.000  FCFA","Liberté 2","media/annonces/pics/8a12e7c6fc06333d7817153c32a1d238.jpeg"
"1716571709-167","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement à louer aux Almadies zone de Recasement","https://www.dakarvente.com/annonce-33955-appartement-louer-aux-almadies-zone-de-recasement.html","Appartement à louer aux Almadies zone de Recasement","320.000  FCFA","Almadies","media/annonces/pics/cacedc48fd0d299da837ad7e544bbb7c.jpeg"
"1716571716-168","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement Corniche Mamelles en face du Phare","https://www.dakarvente.com/annonce-33956-appartement-corniche-mamelles-en-face-du-phare.html","Appartement Corniche Mamelles en face du Phare","425.000  FCFA","Mamelles","media/annonces/pics/6cad0eef20aa9facaedd3c55aed306fa.jpeg"
"1716571726-169","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement f3 neuf à louer","https://www.dakarvente.com/annonce-33979-appartement-f3-neuf-louer.html","Appartement f3 neuf à louer","175.000  FCFA","Mbao","media/annonces/pics/45ededf7fcca3672e8267884c94989bd.jpg"
"1716571736-170","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement de 3 chambres à louer sur Saly Carrefour","https://www.dakarvente.com/annonce-34035-appartement-de-3-chambres-louer-sur-saly-carrefour.html","Appartement de 3 chambres à louer sur Saly Carrefour","200.000  FCFA","Saly","media/annonces/pics/b07cbb4e494ae30799160b65f4baad59.png"
"1716571764-171","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement F4","https://www.dakarvente.com/annonce-34251-appartement-f4.html","Appartement F4","450.000  FCFA","Ouakam","media/annonces/pics/a67b25cd52b6ed0537c55a79bf2bc77e.jpg"
"1716571785-172","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement de 3 chambres non meublé à louer sur Saly Carrefour","https://www.dakarvente.com/annonce-34330-appartement-de-3-chambres-non-meubl-louer-sur-saly-carrefour.html","Appartement de 3 chambres non meublé à louer sur Saly Carrefour","150.000  FCFA","Saly","media/annonces/pics/17544e18dfba557d0b84a84f9a279283.jpg"
"1716571790-173","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement Meublé","https://www.dakarvente.com/annonce-34577-appartement-meubl.html","Appartement Meublé","70.000  FCFA","Cité Keur Gorgui","media/annonces/pics/bb460b4a537f6860ff35add9dff2e539.jpeg"
"1716571795-174","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement à louer","https://www.dakarvente.com/annonce-34814-appartement-louer.html","Appartement à louer","90.000  FCFA","Dakar","media/annonces/pics/fa09b278ce55fa338ccde07ddbd7a402.jpeg"
"1716571799-175","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement à louer","https://www.dakarvente.com/annonce-34921-appartement-louer.html","Appartement à louer","650.000  FCFA","Virage","media/annonces/pics/80e5b71088a739e4126fd98cc0c4e425.jpg"
"1716571804-176","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé à louer à la cité Keur Gorgui","https://www.dakarvente.com/annonce-34938-appartement-meubl-louer-la-cit-keur-gorgui.html","Appartement meublé à louer à la cité Keur Gorgui","60.000  FCFA","Dakar","media/annonces/pics/4b944ba0f4351e25199a84f2b563fc61.jpeg"
"1716571808-177","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement  à louer à la cité Keur Gorgui","https://www.dakarvente.com/annonce-34941-appartement-louer-la-cit-keur-gorgui.html","Appartement  à louer à la cité Keur Gorgui","70.000  FCFA","Dakar","media/annonces/pics/45d3751668b57e548ba3c2708663a9bb.jpeg"
"1716571817-178","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Chambre meublée disponible à Ouakam","https://www.dakarvente.com/annonce-34942-chambre-meuble-disponible-ouakam.html","Chambre meublée disponible à Ouakam","18.000  FCFA","Dakar","media/annonces/pics/4bd24d798dbceea8fd0647158d3a1f5f.jpeg"
"1716571822-179","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé  disponible à cité Keur Gorgui","https://www.dakarvente.com/annonce-34978-appartement-meubl-disponible-cit-keur-gorgui.html","Appartement meublé  disponible à cité Keur Gorgui","75.000  FCFA","Dakar","media/annonces/pics/37d9e10395bfae65e94d856b04e44358.jpeg"
"1716571832-180","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement F4 à keur massar","https://www.dakarvente.com/annonce-35060-appartement-f4-keur-massar.html","Appartement F4 à keur massar","150.000  FCFA","Keur Massar","media/annonces/pics/0da60fa03d2c6950f33d21067cdbce1e.jpg"
"1716571835-181","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement type F4 meublé à louer à Ouakam","https://www.dakarvente.com/annonce-35118-appartement-type-f4-meubl-louer-ouakam.html","Appartement type F4 meublé à louer à Ouakam","1.350.000  FCFA","Dakar","media/annonces/pics/2e39bd5099dbc08b99e9788ba3a1a4e3.jpeg"
"1716571839-182","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Studio meublé disponible à liberté 6 Extension","https://www.dakarvente.com/annonce-35124-studio-meubl-disponible-libert-6-extension.html","Studio meublé disponible à liberté 6 Extension","30.000  FCFA","Dakar","media/annonces/pics/7cc27e3fe922490ba7c95e2b39d234fc.jpeg"
"1716571843-183","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","APPARTEMENT F3 MEUBLÉ À LOUER CORNICHE OUAKAM(","https://www.dakarvente.com/annonce-35161-appartement-f3-meubl-louer-corniche-ouakam.html","APPARTEMENT F3 MEUBLÉ À LOUER CORNICHE OUAKAM(","1.500.000  FCFA","Dakar","media/annonces/pics/53416979819a86286dce54ee45c50ae2.jpeg"
"1716571847-184","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé disponible à ouakam","https://www.dakarvente.com/annonce-35246-appartement-meubl-disponible-ouakam.html","Appartement meublé disponible à ouakam","55.000  FCFA","Dakar","media/annonces/pics/99238a43beef26effcf86bc76b57e591.jpeg"
"1716571856-185","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé à louer aux Almadies","https://www.dakarvente.com/annonce-35247-appartement-meubl-louer-aux-almadies.html","Appartement meublé à louer aux Almadies","60.000  FCFA","Dakar","media/annonces/pics/9837777dc96af3609cb13357f4503359.jpeg"
"1716571859-186","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé Disponible à la cité Keur","https://www.dakarvente.com/annonce-35325-appartement-meubl-disponible-la-cit-keur.html","Appartement meublé Disponible à la cité Keur","60.000  FCFA","Dakar","media/annonces/pics/3adafd7f2ebc4d456f5bc8ed0e867b59.jpeg"
"1716571863-187","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","appartement meublé disponible à Ngor","https://www.dakarvente.com/annonce-35354-appartement-meubl-disponible-ngor.html","appartement meublé disponible à Ngor","100.000  FCFA","Dakar","media/annonces/pics/578167497086daef3f9faa775c2cc04f.jpeg"
"1716571867-188","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Studio meublé disponible à Ouakam","https://www.dakarvente.com/annonce-35355-studio-meubl-disponible-ouakam.html","Studio meublé disponible à Ouakam","40.000  FCFA","Dakar","media/annonces/pics/665739c6ba71a7a09485d15c2c70b719.jpeg"
"1716571871-189","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement F3 à louer aux maristes","https://www.dakarvente.com/annonce-35394-appartement-f3-louer-aux-maristes.html","Appartement F3 à louer aux maristes","200.000  FCFA","Hann Maristes","media/annonces/pics/59c144aef0d85bc8ba0e7a6ebf7bd971.jpeg"
"1716571875-190","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement F4 à louer aux mamelles","https://www.dakarvente.com/annonce-35395-appartement-f4-louer-aux-mamelles.html","Appartement F4 à louer aux mamelles","400.000  FCFA","Mamelles","media/annonces/pics/bd935ab18cd472a8e9909ebf1e591605.jpeg"
"1716571878-191","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Studio Meublé Disponible à Scat Urban","https://www.dakarvente.com/annonce-35416-studio-meubl-disponible-scat-urban.html","Studio Meublé Disponible à Scat Urban","25.000  FCFA","Dakar","media/annonces/pics/52d9b64db435a25674d8a848a9d4491c.jpeg"
"1716571882-192","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement F4 haut standing à louer Dakar Fann résidence","https://www.dakarvente.com/annonce-35634-appartement-f4-haut-standing-louer-dakar-fann-rsidence.html","Appartement F4 haut standing à louer Dakar Fann résidence","2.500.000  FCFA","Fann","media/annonces/pics/5cc2ab7c4d88b80a92f8911f9b324218.jpg"
"1716571886-193","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé","https://www.dakarvente.com/annonce-35716-appartement-meubl.html","Appartement meublé","40.000  FCFA","Ouakam","media/annonces/pics/a7daaca9eb310b4fa65c83d64721801c.jpeg"
"1716571905-194","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Studio meublé disponible à Liberté 6","https://www.dakarvente.com/annonce-35738-studio-meubl-disponible-libert-6.html","Studio meublé disponible à Liberté 6","30.000  FCFA","Dakar","media/annonces/pics/8ffcec9268a4fdea55ebbcd34fba17d0.jpeg"
"1716571909-195","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé à louer au Virage","https://www.dakarvente.com/annonce-35739-appartement-meubl-louer-au-virage.html","Appartement meublé à louer au Virage","100.000  FCFA","Dakar","media/annonces/pics/5631882fdc08f5f36a02dc780a1636bf.jpeg"
"1716571913-196","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","APPARTEMENT F5","https://www.dakarvente.com/annonce-35768-appartement-f5.html","APPARTEMENT F5","2.500.000  FCFA","Fann","media/annonces/pics/46faef2b535a4ec0c3757ad3b517a252.jpg"
"1716571917-197","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé disponible au virage","https://www.dakarvente.com/annonce-35888-appartement-meubl-disponible-au-virage.html","Appartement meublé disponible au virage","50.000  FCFA","Dakar","media/annonces/pics/f21bde1d24ae3fc7eec642a27b7904a3.jpeg"
"1716571922-198","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement  à louer","https://www.dakarvente.com/annonce-36099-appartement-louer.html","Appartement  à louer","350.000  FCFA","Almadies","img/nophoto.png"
"1716571926-199","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement à louer","https://www.dakarvente.com/annonce-36193-appartement-louer.html","Appartement à louer","2.300.000  FCFA","Almadies","media/annonces/pics/139b57fe236189f2d5a554fd0ccf6c9f.jpg"
"1716571942-200","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Studio à louer","https://www.dakarvente.com/annonce-36548-studio-louer.html","Studio à louer","2  FCFA","Almadies","media/annonces/pics/9f31d3d0d868de4b08d0d919cd81c7de.jpg"
"1716571947-201","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement à louer Dakar Zone de Captage","https://www.dakarvente.com/annonce-36549-appartement-louer-dakar-zone-de-captage.html","Appartement à louer Dakar Zone de Captage","450.000  FCFA","Castors","media/annonces/pics/6209bd53011ea9f6513677efd14719e5.jpg"
"1716571951-202","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Studio à louer","https://www.dakarvente.com/annonce-36554-studio-louer.html","Studio à louer","275.000  FCFA","Almadies","media/annonces/pics/2547ed0859e5c75754acfa8e721b9899.jpg"
"1716571955-203","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=9","Appartement meublé composé de 2 chambres salon à liberté1","https://www.dakarvente.com/annonce-36624-appartement-meubl-compos-de-2-chambres-salon-libert1.html","Appartement meublé composé de 2 chambres salon à liberté1","45.000  FCFA","Sacré Coeur","media/annonces/pics/f67de79067dc9909a6541f082c6cd019.jpeg"
"1716571963-204","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","F4 A LOUER SUR LA RUE","https://www.dakarvente.com/annonce-36681-f4-a-louer-sur-la-rue.html","F4 A LOUER SUR LA RUE","1.300.000  FCFA","Dakar","media/annonces/pics/d56c5c58a905ef24f938484c901f4398.jpeg"
"1716571970-205","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement  vide disponible","https://www.dakarvente.com/annonce-36798-appartement-vide-disponible.html","Appartement  vide disponible","325.000  FCFA","Almadies","media/annonces/pics/950234eda154f5214ad0b2df70ac9c07.jpg"
