web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716566442-328","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrain 1200 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-41630-terrain-1200-mtres-carrs-ngurigne.html","Terrain 1200 mètres carrés à Nguérigne","30.000.000  FCFA","Ngaparou","media/annonces/pics/1660143a9843c8307b9d75f5954f3fa4.jpg"
"1716566447-329","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrain 286 mètres carrés à Saly","https://www.dakarvente.com/annonce-41651-terrain-286-mtres-carrs-saly.html","Terrain 286 mètres carrés à Saly","9.500.000  FCFA","Saly","media/annonces/pics/91d2f1214f861c4f7846e72e04ec8362.jpg"
"1716566451-330","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-41665-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","17.000.000  FCFA","Saly","media/annonces/pics/7541d7473b43c179994c79504d9e1b4e.jpg"
"1716566460-331","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-41666-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","40.000.000  FCFA","Saly","media/annonces/pics/307bfb0fe9ed31815b32d248ebfe78a1.jpg"
"1716566464-332","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrains Bambilor après Cité Comico","https://www.dakarvente.com/annonce-41683-terrains-bambilor-aprs-cit-comico.html","Terrains Bambilor après Cité Comico","1.500.000  FCFA","Rufisque","media/annonces/pics/eddf9b0f775d7ba1347b78b862b1f5c7.jpg"
"1716566471-333","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-41688-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","50.000.000  FCFA","Saly","media/annonces/pics/2f0eb9e533671f28762fb90870e61981.jpg"
"1716566475-334","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-41689-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","22.000.000  FCFA","Saly","media/annonces/pics/e76f236cb2a38fd085d63bed46161859.jpg"
"1716566486-335","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain de 300m2 en vente sur Saly Darou Salam a moins de 150m de la route","https://www.dakarvente.com/annonce-41690-terrain-de-300m2-en-vente-sur-saly-darou-salam-a-moins-de-150m-de-la-route.html","Terrain de 300m2 en vente sur Saly Darou Salam a moins de 150m de la route","24.500.000  FCFA","Saly","media/annonces/pics/80a8ab1b7852272f0602b663203841e0.jpeg"
"1716566490-336","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 225m2 Nguekhokh","https://www.dakarvente.com/annonce-41767-terrain-225m2-nguekhokh.html","Terrain 225m2 Nguekhokh","1.000.000  FCFA","Mbour","media/annonces/pics/7c910dc262621d9a36a1807646a364af.jpg"
"1716566493-337","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41768-terrain-300-mtres-carrs-malicounda.html","Terrain 300 mètres carrés à Malicounda","6.500.000  FCFA","Mbour","media/annonces/pics/edbaf3544b71c150af8c8104c43f0362.jpg"
"1716566497-338","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","terrain à vendre cité keur gorgui","https://www.dakarvente.com/annonce-41838-terrain-vendre-cit-keur-gorgui.html","terrain à vendre cité keur gorgui","500.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/454c920eb9df0e9c554451e554c49a08.jpeg"
"1716566500-339","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 900 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-41868-terrain-900-mtres-carrs-ngurigne.html","Terrain 900 mètres carrés à Nguérigne","20.000.000  FCFA","Ngaparou","media/annonces/pics/b64cef1ef41186d309f7ca170bd7884e.jpg"
"1716566503-340","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 400 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41871-terrain-400-mtres-carrs-malicounda.html","Terrain 400 mètres carrés à Malicounda","4.000.000  FCFA","Mbour","media/annonces/pics/e926f747ca3cc91759c0e71c201d8bce.jpg"
"1716566507-341","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 6000 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-41881-terrain-6000-mtres-carrs-ngurigne.html","Terrain 6000 mètres carrés à Nguérigne","15.000.000  FCFA","Ngaparou","media/annonces/pics/f48673b926f56c86ec851f3ffaab6741.jpg"
"1716566511-342","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 10.000 mètres carrés à Malicounda Takhoum","https://www.dakarvente.com/annonce-41883-terrain-10000-mtres-carrs-malicounda-takhoum.html","Terrain 10.000 mètres carrés à Malicounda Takhoum","13.000.000  FCFA","Mbour","media/annonces/pics/431655af58a5c7764b41e9e332aff131.jpg"
"1716566515-343","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrains à vendre","https://www.dakarvente.com/annonce-41903-terrains-vendre.html","Terrains à vendre","990.000  FCFA","Sipres","media/annonces/pics/8b0ccb4912325deff09712ab3d005ab0.jpeg"
"1716566519-344","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 10500 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41946-terrain-10500-mtres-carrs-malicounda.html","Terrain 10500 mètres carrés à Malicounda","16.000.000  FCFA","Mbour","media/annonces/pics/8cbf47ec14b8c30a6a3e3c413b4f465c.jpg"
"1716566523-345","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 10500 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41954-terrain-10500-mtres-carrs-malicounda.html","Terrain 10500 mètres carrés à Malicounda","15.000.000  FCFA","Mbour","media/annonces/pics/366da66218f906678cdeb750d233f3d4.jpg"
"1716566526-346","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 225 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41966-terrain-225-mtres-carrs-malicounda.html","Terrain 225 mètres carrés à Malicounda","1.700.000  FCFA","Mbour","media/annonces/pics/13e8da65269c21874c2397a2b6e0bd11.jpg"
"1716566530-347","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 5000 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41988-terrain-5000-mtres-carrs-malicounda.html","Terrain 5000 mètres carrés à Malicounda","8.000.000  FCFA","Mbour","media/annonces/pics/0fd03758a277dcabe1df08e4dd92afcc.jpg"
"1716566534-348","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Yéne","https://www.dakarvente.com/annonce-41990-terrain-300-mtres-carrs-yne.html","Terrain 300 mètres carrés à Yéne","15.000.000  FCFA","Mbour","media/annonces/pics/216334c619181f3838f86aec19c529c1.jpg"
"1716566538-349","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-41991-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","22.000.000  FCFA","Saly","media/annonces/pics/d0376df496fee54f40385b542e9b3c3b.jpg"
"1716566542-350","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Yéne","https://www.dakarvente.com/annonce-42002-terrain-300-mtres-carrs-yne.html","Terrain 300 mètres carrés à Yéne","15.000.000  FCFA","Diamniadio","media/annonces/pics/1a0517db03be4c0519873ba7156b4fd7.jpg"
"1716566546-351","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42004-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","15.000.000  FCFA","Saly","media/annonces/pics/b9e60bb083e15dd27714668478590128.jpg"
"1716566550-352","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 350 mètres carrés à Saly","https://www.dakarvente.com/annonce-42030-terrain-350-mtres-carrs-saly.html","Terrain 350 mètres carrés à Saly","20.000.000  FCFA","Saly","media/annonces/pics/cd77c07cbd0da9c58b65bac253edd981.jpg"
"1716566553-353","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Hôtel à vendre à la Somone","https://www.dakarvente.com/annonce-42048-htel-vendre-la-somone.html","Hôtel à vendre à la Somone","400.000.000  FCFA","Somone","media/annonces/pics/6de8641ba49cfebce56325df85902245.jpg"
"1716566557-354","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Deux (02) terrains jumelés en vente sur Malicounda, Mbour","https://www.dakarvente.com/annonce-42058-deux-02-terrains-jumels-en-vente-sur-malicounda-mbour.html","Deux (02) terrains jumelés en vente sur Malicounda, Mbour","5.000.000  FCFA","Mbour","media/annonces/pics/207bd2401261208e521fdfbcccd8dfa8.jpg"
"1716566560-355","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Lot de 10 parcelles de 150 M2 à disponibles à Notto Gouye Diama avec papier délibération","https://www.dakarvente.com/annonce-42078-lot-de-10-parcelles-de-150-m2-disponibles-notto-gouye-diama-avec-papier-dlibration.html","Lot de 10 parcelles de 150 M2 à disponibles à Notto Gouye Diama avec papier délibération","1.800.000  FCFA","Dakar","media/annonces/pics/0ec6af0f9db71f713a6a17a294cf086a.jpg"
"1716566563-356","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-42131-terrain-300-mtres-carrs-malicounda.html","Terrain 300 mètres carrés à Malicounda","2.500.000  FCFA","Mbour","media/annonces/pics/36b71e353f9a7e094c2dfaae9e2b1726.jpg"
"1716566569-357","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 600 mètres carrés à Ngaparou","https://www.dakarvente.com/annonce-42167-terrain-600-mtres-carrs-ngaparou.html","Terrain 600 mètres carrés à Ngaparou","315.000.000  FCFA","Ngaparou","media/annonces/pics/0e71192ece76fe465c4d06f0ff3f1d84.jpg"
"1716566572-358","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 400 mètres carrés à Saly","https://www.dakarvente.com/annonce-42181-terrain-400-mtres-carrs-saly.html","Terrain 400 mètres carrés à Saly","30.000.000  FCFA","Saly","media/annonces/pics/4b589ff66a9ea97f35d29a79615e1bd5.jpg"
"1716566575-359","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","TERRAINS A VENDRE A DIAMNIADIO","https://www.dakarvente.com/annonce-42193-terrains-a-vendre-a-diamniadio.html","TERRAINS A VENDRE A DIAMNIADIO","13.500.000  FCFA","Diamniadio","media/annonces/pics/99769d73d6669f0afd6df1e95b52e7f7.jpeg"
"1716566579-360","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 800 mètres carrés à Saly","https://www.dakarvente.com/annonce-42229-terrain-800-mtres-carrs-saly.html","Terrain 800 mètres carrés à Saly","60.000.000  FCFA","Saly","media/annonces/pics/abd684d655a582fd5cbb75f5df8d9bf8.jpg"
"1716566583-361","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42237-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","25.000.000  FCFA","Saly","media/annonces/pics/bd26e758c710e0129c18577179698e8e.jpg"
"1716566586-362","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42248-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","35.000.000  FCFA","Saly","media/annonces/pics/d92c2ac10bdc554ef04f3fbc3d386585.jpg"
"1716566589-363","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","TERRAIN A VENDRE DE 5480 M2 SUR WARANG.","https://www.dakarvente.com/annonce-42251-terrain-a-vendre-de-5480-m2-sur-warang.html","TERRAIN A VENDRE DE 5480 M2 SUR WARANG.","25.000.000  FCFA","Mbour","media/annonces/pics/fc90e07f94263176406b0c8046f5e366.png"
"1716566593-364","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","TERRAINS A VENDRE A POPENGUINE","https://www.dakarvente.com/annonce-42284-terrains-a-vendre-a-popenguine.html","TERRAINS A VENDRE A POPENGUINE","4.500.000  FCFA","Thiès","media/annonces/pics/2cf22845b6d5b1e5d55a09f8293bcc37.jpg"
"1716566596-365","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 1500 mètres carrés à Saly","https://www.dakarvente.com/annonce-42313-terrain-1500-mtres-carrs-saly.html","Terrain 1500 mètres carrés à Saly","100.000.000  FCFA","Saly","media/annonces/pics/4e1882d4152127b3385237a36b0ffff2.jpg"
"1716566600-366","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","2 terrains de 400 metres carres a saly golf","https://www.dakarvente.com/annonce-42321-2-terrains-de-400-metres-carres-a-saly-golf.html","2 terrains de 400 metres carres a saly golf","30.000.000  FCFA","Saly","media/annonces/pics/23b18aa65f7433b2879b5d878385815f.jpg"
"1716566603-367","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","TERRAIN À VENDRE OPPORTUNITÉ À SAISIR","https://www.dakarvente.com/annonce-42330-terrain-vendre-opportunit-saisir.html","TERRAIN À VENDRE OPPORTUNITÉ À SAISIR","200.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/fe796eaf6bb4280edbf86e0ae8013e36.jpg"
"1716566608-368","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain a vendre (Cité keur gorgui)","https://www.dakarvente.com/annonce-42334-terrain-a-vendre-cit-keur-gorgui.html","Terrain a vendre (Cité keur gorgui)","","Cité Keur Gorgui","media/annonces/pics/59e27e8b98903928838244f4be9c6fd1.png"
"1716566612-369","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-42354-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","20.000.000  FCFA","Saly","media/annonces/pics/378c655e7407b5d6a7c6dc0beefb3016.jpg"
"1716566616-370","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain à vendre à Sindia","https://www.dakarvente.com/annonce-42359-terrain-vendre-sindia.html","Terrain à vendre à Sindia","3.500.000  FCFA","Thiès","media/annonces/pics/a0c09c9d3872e72f95fd4eb53a40304c.jpeg"
"1716566644-371","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain à Niakhirate","https://www.dakarvente.com/annonce-42369-terrain-niakhirate.html","Terrain à Niakhirate","4.000.000  FCFA","Dakar","media/annonces/pics/1a3dae66ea9ec370750715678ba9d91f.png"
"1716566671-372","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrains Ndiakhirat TF Indiv non loin Route","https://www.dakarvente.com/annonce-42372-terrains-ndiakhirat-tf-indiv-non-loin-route.html","Terrains Ndiakhirat TF Indiv non loin Route","12.500.000  FCFA","Rufisque","media/annonces/pics/3865e6e02e0a19e41d185f9d4a522632.jpg"
"1716566675-373","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain commercial à vendre ( liberté 6 extension)","https://www.dakarvente.com/annonce-42378-terrain-commercial-vendre-libert-6-extension.html","Terrain commercial à vendre ( liberté 6 extension)","250.000.000  FCFA","Sicap liberté","media/annonces/pics/eb711cabbd21dd7ee7f80f9e658d2682.jpeg"
"1716566678-374","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrains Ndiakhirat TF GL Face Cité Thérésa","https://www.dakarvente.com/annonce-42379-terrains-ndiakhirat-tf-gl-face-cit-thrsa.html","Terrains Ndiakhirat TF GL Face Cité Thérésa","6.000.000  FCFA","Rufisque","media/annonces/pics/f9d105989a650b29b61e1b09cfcd4af5.jpg"
"1716566681-375","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42389-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","11.000.000  FCFA","Saly","media/annonces/pics/54cf95e20b844be7fe6977444c344d95.jpg"
"1716566685-376","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=7","TERRAIN À VENDRE DIAMNIADIO","https://www.dakarvente.com/annonce-42437-terrain-vendre-diamniadio.html","TERRAIN À VENDRE DIAMNIADIO","15.000.000  FCFA","Diamniadio","media/annonces/pics/1da6ac39c562e465ab2f13e169f53d4e.jpeg"
"1716566696-377","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42454-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","6.000.000  FCFA","Saly","media/annonces/pics/1deeef6d69984de6dd9291983fe22433.jpg"
"1716566700-378","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","terrain de 300 metres carres a saly rene merceron","https://www.dakarvente.com/annonce-42458-terrain-de-300-metres-carres-a-saly-rene-merceron.html","terrain de 300 metres carres a saly rene merceron","35.000.000  FCFA","Saly","media/annonces/pics/4537f4ba7902f9fbf44e622c29258fa0.jpg"
"1716566704-379","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-42469-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","12.000.000  FCFA","Saly","media/annonces/pics/7e8109c808efaa049859a5a075ded796.jpg"
"1716566707-380","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 450 mètres carrés à Yenne","https://www.dakarvente.com/annonce-42517-terrain-450-mtres-carrs-yenne.html","Terrain 450 mètres carrés à Yenne","10.000.000  FCFA","Rufisque","media/annonces/pics/49b0983d410b21a107d5c3d21770c5ee.jpg"
"1716566711-381","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 1000 mètres carrés à Ndiorokh","https://www.dakarvente.com/annonce-42519-terrain-1000-mtres-carrs-ndiorokh.html","Terrain 1000 mètres carrés à Ndiorokh","35.000.000  FCFA","Saly","media/annonces/pics/6a3bc8ae0a84a9ac1ea169f188fa0c27.jpg"
"1716566716-382","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Mbour","https://www.dakarvente.com/annonce-42522-terrain-300-mtres-carrs-mbour.html","Terrain 300 mètres carrés à Mbour","15.000.000  FCFA","Mbour","media/annonces/pics/148d02ab3f7ab4e24807a508e3ca5a42.jpg"
"1716566720-383","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-42524-terrain-300-mtres-carrs-malicounda.html","Terrain 300 mètres carrés à Malicounda","4.000.000  FCFA","Mbour","media/annonces/pics/98d8517abe0205ae5ea510fde4f85c83.jpg"
"1716566725-384","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 9431 mètres carrés à Louky","https://www.dakarvente.com/annonce-42549-terrain-9431-mtres-carrs-louky.html","Terrain 9431 mètres carrés à Louky","40.000.000  FCFA","Mbour","media/annonces/pics/5ead44fa98f764c393ebb8128ef341bf.jpg"
"1716566737-385","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42553-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","18.000.000  FCFA","Saly","media/annonces/pics/75981809e5fba03a85723845d9cb876d.jpg"
"1716566746-386","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 1200 mètres carrés à Saly","https://www.dakarvente.com/annonce-42560-terrain-1200-mtres-carrs-saly.html","Terrain 1200 mètres carrés à Saly","120.000.000  FCFA","Saly","media/annonces/pics/be6cc16d0ffdf2789ee6f1c94d80c74c.jpg"
"1716566751-387","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain à vendre popenguine Ndayane","https://www.dakarvente.com/annonce-42592-terrain-vendre-popenguine-ndayane.html","Terrain à vendre popenguine Ndayane","5.000.000  FCFA","Thiès","media/annonces/pics/582f061483e23ac088553309eb91e308.jpg"
"1716566756-388","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Mbour","https://www.dakarvente.com/annonce-42610-terrain-300-mtres-carrs-mbour.html","Terrain 300 mètres carrés à Mbour","15.000.000  FCFA","Mbour","media/annonces/pics/b5e7aa9f37e91185691652c0d91b514f.jpg"
"1716566759-389","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","terrain de 300 metres carres a saly","https://www.dakarvente.com/annonce-42615-terrain-de-300-metres-carres-a-saly.html","terrain de 300 metres carres a saly","18.000.000  FCFA","Saly","media/annonces/pics/4a87220be7821155981d7d293f0ea5c9.jpg"
"1716566763-390","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 1020 mètres carrés à Saly","https://www.dakarvente.com/annonce-42652-terrain-1020-mtres-carrs-saly.html","Terrain 1020 mètres carrés à Saly","300.000.000  FCFA","Saly","media/annonces/pics/6882db244d759a86944c70911acba1dc.jpg"
"1716566767-391","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrains 225 mètres carrés à Dakar","https://www.dakarvente.com/annonce-42656-terrains-225-mtres-carrs-dakar.html","Terrains 225 mètres carrés à Dakar","12.000.000  FCFA","Keur Massar","media/annonces/pics/c385700441fb3b704e4bedb055212a06.jpg"
"1716566771-392","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain à vendre","https://www.dakarvente.com/annonce-42677-terrain-vendre.html","Terrain à vendre","2.147.483.647  FCFA","Almadies","img/nophoto.png"
"1716566774-393","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain à vendre","https://www.dakarvente.com/annonce-42680-terrain-vendre.html","Terrain à vendre","2.147.483.647  FCFA","Almadies","img/nophoto.png"
"1716566777-394","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Villa à demolir à vendre à ngor extension","https://www.dakarvente.com/annonce-42682-villa-demolir-vendre-ngor-extension.html","Villa à demolir à vendre à ngor extension","100.000.000  FCFA","Ngor","img/nophoto.png"
"1716566781-395","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-42692-terrain-300-mtres-carrs-malicounda.html","Terrain 300 mètres carrés à Malicounda","12.000.000  FCFA","Mbour","media/annonces/pics/e456344fdaef2bbe0fe3668669342598.jpg"
"1716566784-396","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 400 mètres carrés à Saly","https://www.dakarvente.com/annonce-42697-terrain-400-mtres-carrs-saly.html","Terrain 400 mètres carrés à Saly","30.000.000  FCFA","Saly","media/annonces/pics/eaa19059cbe81bcab8ae421d34d78d6f.jpg"
"1716566788-397","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 600 mètres carrés à Ngaparou","https://www.dakarvente.com/annonce-42699-terrain-600-mtres-carrs-ngaparou.html","Terrain 600 mètres carrés à Ngaparou","55.000.000  FCFA","Ngaparou","media/annonces/pics/44a5903120db3facd0024ffba3b4ef2b.jpg"
"1716566792-398","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 600 mètres carrés à vendre à la Somone","https://www.dakarvente.com/annonce-42718-terrain-600-mtres-carrs-vendre-la-somone.html","Terrain 600 mètres carrés à vendre à la Somone","36.000.000  FCFA","Somone","media/annonces/pics/cbf9632bff0b6bb033a8d6b4f7f13c02.jpg"
"1716566795-399","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 600 mètres carrés à la Somone","https://www.dakarvente.com/annonce-42721-terrain-600-mtres-carrs-la-somone.html","Terrain 600 mètres carrés à la Somone","30.000.000  FCFA","Somone","media/annonces/pics/50cde330cd65b44badeeddcd71b60b40.jpg"
"1716566799-400","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 400 mètres carrés à la Somone","https://www.dakarvente.com/annonce-42785-terrain-400-mtres-carrs-la-somone.html","Terrain 400 mètres carrés à la Somone","22.000.000  FCFA","Somone","media/annonces/pics/b0d65af1c180f97a66e4f70fce93476c.jpg"
"1716566802-401","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 600 mètres carrés à la Somone","https://www.dakarvente.com/annonce-42787-terrain-600-mtres-carrs-la-somone.html","Terrain 600 mètres carrés à la Somone","37.000.000  FCFA","Somone","media/annonces/pics/53ea7fe928976d4b581f6297fbb00c6d.jpg"
"1716566806-402","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-42791-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","12.000.000  FCFA","Saly","media/annonces/pics/b286ae4ae87142d0070a27b309508c81.jpg"
"1716566810-403","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrains 225 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-42795-terrains-225-mtres-carrs-malicounda.html","Terrains 225 mètres carrés à Malicounda","3.000.000  FCFA","Mbour","media/annonces/pics/c2615e666a5cd93ab602aaee2057e356.jpg"
"1716566813-404","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 400 mètres carrés à Ngaparou","https://www.dakarvente.com/annonce-42810-terrain-400-mtres-carrs-ngaparou.html","Terrain 400 mètres carrés à Ngaparou","26.000.000  FCFA","Ngaparou","media/annonces/pics/f95b22e3c9869a69d8410306a1512496.jpg"
"1716566817-405","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 600 mètres carrés à Ngaparou","https://www.dakarvente.com/annonce-42811-terrain-600-mtres-carrs-ngaparou.html","Terrain 600 mètres carrés à Ngaparou","30.000.000  FCFA","Ngaparou","media/annonces/pics/a7123164d0ad5a64e3a5b9a54dde4f8c.jpg"
"1716566820-406","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=6","Terrain 400 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-42816-terrain-400-mtres-carrs-ngurigne.html","Terrain 400 mètres carrés à Nguérigne","25.000.000  FCFA","Mbour","media/annonces/pics/f7aa2fccc404699e9ddea3ddd199fa30.jpg"
